Symbol,,,,,,,,,,
,,,,,,,,,,
EIHOTEL,EIHOTEL.NS,,,,,,,,,
BORORENEW,BORORENEW.NS,,,,,,,,,
BCG,BCG.NS,,,,,,,,,
BAJAJELEC,BAJAJELEC.NS,,,,,,,,,
JKLAKSHMI,JKLAKSHMI.NS,,,,,,,,,
LEMONTREE,LEMONTREE.NS,,,,,,,,,
AMARAJABAT,AMARAJABAT.NS,,,,,,,,,
CREDITACC,CREDITACC.NS,,,,,,,,,
MHRIL,MHRIL.NS,,,,,,,,,
AARTIDRUGS,AARTIDRUGS.NS,,,,,,,,,
360ONE,360ONE.NS,,,,,,,,,
SHILPAMED,SHILPAMED.NS,,,,,,,,,
JSL,JSL.NS,,,,,,,,,
ORIENTELEC,ORIENTELEC.NS,,,,,,,,,
ZYDUSWELL,ZYDUSWELL.NS,,,,,,,,,
HOMEFIRST,HOMEFIRST.NS,,,,,,,,,
KEI,KEI.NS,,,,,,,,,
APOLLOTYRE,APOLLOTYRE.NS,,,,,,,,,
BLUESTARCO,BLUESTARCO.NS,,,,,,,,,
GALAXYSURF,GALAXYSURF.NS,,,,,,,,,
SONATSOFTW,SONATSOFTW.NS,,,,,,,,,
BIRLACORPN,BIRLACORPN.NS,,,,,,,,,
TIMKEN,TIMKEN.NS,,,,,,,,,
LXCHEM,LXCHEM.NS,,,,,,,,,
QUESS,QUESS.NS,,,,,,,,,
PNCINFRA,PNCINFRA.NS,,,,,,,,,
ZENSARTECH,ZENSARTECH.NS,,,,,,,,,
LAXMIMACH,LAXMIMACH.NS,,,,,,,,,
RATNAMANI,RATNAMANI.NS,,,,,,,,,
LUXIND,LUXIND.NS,,,,,,,,,
VIJAYA,VIJAYA.NS,,,,,,,,,
METROBRAND,METROBRAND.NS,,,,,,,,,
ASTRAZEN,ASTRAZEN.NS,,,,,,,,,
RHIM,RHIM.NS,,,,,,,,,
APTUS,APTUS.NS,,,,,,,,,
CERA,CERA.NS,,,,,,,,,
CGCL,CGCL.NS,,,,,,,,,
GOCOLORS,GOCOLORS.NS,,,,,,,,,
GARFIBRES,GARFIBRES.NS,,,,,,,,,
DCMSHRIRAM,DCMSHRIRAM.NS,,,,,,,,,
POWERINDIA,POWERINDIA.NS,,,,,,,,,
IIFL,IIFL.NS,,,,,,,,,
PRAJIND,PRAJIND.NS,,,,,,,,,
ECLERX,ECLERX.NS,,,,,,,,,
JYOTHYLAB,JYOTHYLAB.NS,,,,,,,,,
JUBLINGREA,JUBLINGREA.NS,,,,,,,,,
EXIDEIND,EXIDEIND.NS,,,,,,,,,
BASF,BASF.NS,,,,,,,,,
PGHL,PGHL.NS,,,,,,,,,
UTIAMC,UTIAMC.NS,,,,,,,,,
CASTROLIND,CASTROLIND.NS,,,,,,,,,
ROSSARI,ROSSARI.NS,,,,,,,,,
AVANTIFEED,AVANTIFEED.NS,,,,,,,,,
TATACOFFEE,TATACOFFEE.NS,,,,,,,,,
INDIACEM,INDIACEM.NS,,,,,,,,,
CARBORUNIV,CARBORUNIV.NS,,,,,,,,,
FSL,FSL.NS,,,,,,,,,
CHOLAHLDNG,CHOLAHLDNG.NS,,,,,,,,,
MAHLIFE,MAHLIFE.NS,,,,,,,,,
BRIGADE,BRIGADE.NS,,,,,,,,,
MAHINDCIE,MAHINDCIE.NS,,,,,,,,,
CAPLIPOINT,CAPLIPOINT.NS,,,,,,,,,
SUVENPHAR,SUVENPHAR.NS,,,,,,,,,
VMART,VMART.NS,,,,,,,,,
KALPATPOWR,KALPATPOWR.NS,,,,,,,,,
SUPRAJIT,SUPRAJIT.NS,,,,,,,,,
KEC,KEC.NS,,,,,,,,,
MEDPLUS,MEDPLUS.NS,,,,,,,,,
FDC,FDC.NS,,,,,,,,,
EPL,EPL.NS,,,,,,,,,
OLECTRA,OLECTRA.NS,,,,,,,,,
CHALET,CHALET.NS,,,,,,,,,
DELTACORP,DELTACORP.NS,,,,,,,,,
VGUARD,VGUARD.NS,,,,,,,,,
SHYAMMETL,SHYAMMETL.NS,,,,,,,,,
GLENMARK,GLENMARK.NS,,,,,,,,,
PRIVISCL,PRIVISCL.NS,,,,,,,,,
CESC,CESC.NS,,,,,,,,,
TCNSBRANDS,TCNSBRANDS.NS,,,,,,,,,
TANLA,TANLA.NS,,,,,,,,,
JMFINANCIL,JMFINANCIL.NS,,,,,,,,,
INDOCO,INDOCO.NS,,,,,,,,,
RAIN,RAIN.NS,,,,,,,,,
NUVOCO,NUVOCO.NS,,,,,,,,,
PCBL,PCBL.NS,,,,,,,,,
GODREJAGRO,GODREJAGRO.NS,,,,,,,,,
REDINGTON,REDINGTON.NS,,,,,,,,,
SYMPHONY,SYMPHONY.NS,,,,,,,,,
SFL,SFL.NS,,,,,,,,,
RADICO,RADICO.NS,,,,,,,,,
ASTERDM,ASTERDM.NS,,,,,,,,,
KNRCON,KNRCON.NS,,,,,,,,,
ELGIEQUIP,ELGIEQUIP.NS,,,,,,,,,
HGS,HGS.NS,,,,,,,,,
CCL,CCL.NS,,,,,,,,,
BBTC,BBTC.NS,,,,,,,,,
GUJALKALI,GUJALKALI.NS,,,,,,,,,
MAHLOG,MAHLOG.NS,,,,,,,,,
SUDARSCHEM,SUDARSCHEM.NS,,,,,,,,,
DBL,DBL.NS,,,,,,,,,
AETHER,AETHER.NS,,,,,,,,,
GRANULES,GRANULES.NS,,,,,,,,,
MGL,MGL.NS,,,,,,,,,
INDIGOPNTS,INDIGOPNTS.NS,,,,,,,,,
CENTURYTEX,CENTURYTEX.NS,,,,,,,,,
CAMS,CAMS.NS,,,,,,,,,
ASAHIINDIA,ASAHIINDIA.NS,,,,,,,,,
VARROC,VARROC.NS,,,,,,,,,
JBCHEPHARM,JBCHEPHARM.NS,,,,,,,,,
POLYPLEX,POLYPLEX.NS,,,,,,,,,
MASTEK,MASTEK.NS,,,,,,,,,
EDELWEISS,EDELWEISS.NS,,,,,,,,,
BHARATRAS,BHARATRAS.NS,,,,,,,,,
MOIL,MOIL.NS,,,,,,,,,
RBA,RBA.NS,,,,,,,,,
TATAINVEST,TATAINVEST.NS,,,,,,,,,
SWSOLAR,SWSOLAR.NS,,,,,,,,,
ABSLAMC,ABSLAMC.NS,,,,,,,,,
NCC,NCC.NS,,,,,,,,,
CHEMPLASTS,CHEMPLASTS.NS,,,,,,,,,
MANAPPURAM,MANAPPURAM.NS,,,,,,,,,
GESHIP,GESHIP.NS,,,,,,,,,
NOCIL,NOCIL.NS,,,,,,,,,
UFLEX,UFLEX.NS,,,,,,,,,
ANGELONE,ANGELONE.NS,,,,,,,,,
HFCL,HFCL.NS,,,,,,,,,
HEG,HEG.NS,,,,,,,,,
IRB,IRB.NS,,,,,,,,,
JAMNAAUTO,JAMNAAUTO.NS,,,,,,,,,
NH,NH.NS,,,,,,,,,
IFBIND,IFBIND.NS,,,,,,,,,
ROUTE,ROUTE.NS,,,,,,,,,
MAPMYINDIA,MAPMYINDIA.NS,,,,,,,,,
ANURAS,ANURAS.NS,,,,,,,,,
HLEGLAS,HLEGLAS.NS,,,,,,,,,
AMBER,AMBER.NS,,,,,,,,,
ALOKINDS,ALOKINDS.NS,,,,,,,,,
FINEORG,FINEORG.NS,,,,,,,,,
CDSL,CDSL.NS,,,,,,,,,
LATENTVIEW,LATENTVIEW.NS,,,,,,,,,
NBCC,NBCC.NS,,,,,,,,,
MOTILALOFS,MOTILALOFS.NS,,,,,,,,,
SHOPERSTOP,SHOPERSTOP.NS,,,,,,,,,
SOBHA,SOBHA.NS,,,,,,,,,
RTNINDIA,RTNINDIA.NS,,,,,,,,,
CYIENT,CYIENT.NS,,,,,,,,,
GMMPFAUDLR,GMMPFAUDLR.NS,,,,,,,,,
EIDPARRY,EIDPARRY.NS,,,,,,,,,
BSOFT,BSOFT.NS,,,,,,,,,
GPPL,GPPL.NS,,,,,,,,,
JUBLPHARMA,JUBLPHARMA.NS,,,,,,,,,
PRINCEPIPE,PRINCEPIPE.NS,,,,,,,,,
VIPIND,VIPIND.NS,,,,,,,,,
IDFC,IDFC.NS,,,,,,,,,
BSE,BSE.NS,,,,,,,,,
SIS,SIS.NS,,,,,,,,,
MCX,MCX.NS,,,,,,,,,
FINPIPE,FINPIPE.NS,,,,,,,,,
BALAMINES,BALAMINES.NS,,,,,,,,,
MMTC,MMTC.NS,,,,,,,,,
EQUITASBNK,EQUITASBNK.NS,,,,,,,,,
INOXLEISUR,INOXLEISUR.NS,,,,,,,,,
TRITURBINE,TRITURBINE.NS,,,,,,,,,
TCI,TCI.NS,,,,,,,,,
NLCINDIA,NLCINDIA.NS,,,,,,,,,
GRAPHITE,GRAPHITE.NS,,,,,,,,,
HIKAL,HIKAL.NS,,,,,,,,,
BALRAMCHIN,BALRAMCHIN.NS,,,,,,,,,
RALLIS,RALLIS.NS,,,,,,,,,
KARURVYSYA,KARURVYSYA.NS,,,,,,,,,
PRSMJOHNSN,PRSMJOHNSN.NS,,,,,,,,,
METROPOLIS,METROPOLIS.NS,,,,,,,,,
SJVN,SJVN.NS,,,,,,,,,
PVR,PVR.NS,,,,,,,,,
CAMPUS,CAMPUS.NS,,,,,,,,,
UCOBANK,UCOBANK.NS,,,,,,,,,
PNBHOUSING,PNBHOUSING.NS,,,,,,,,,
CUB,CUB.NS,,,,,,,,,
INTELLECT,INTELLECT.NS,,,,,,,,,
VTL,VTL.NS,,,,,,,,,
DEEPAKFERT,DEEPAKFERT.NS,,,,,,,,,
WELCORP,WELCORP.NS,,,,,,,,,
CENTURYPLY,CENTURYPLY.NS,,,,,,,,,
DHANI,DHANI.NS,,,,,,,,,
ITI,ITI.NS,,,,,,,,,
KRBL,KRBL.NS,,,,,,,,,
FINCABLES,FINCABLES.NS,,,,,,,,,
GRINFRA,GRINFRA.NS,,,,,,,,,
GNFC,GNFC.NS,,,,,,,,,
TEAMLEASE,TEAMLEASE.NS,,,,,,,,,
KPITTECH,KPITTECH.NS,,,,,,,,,
MTARTECH,MTARTECH.NS,,,,,,,,,
JBMA,JBMA.NS,,,,,,,,,
JKPAPER,JKPAPER.NS,,,,,,,,,
MRPL,MRPL.NS,,,,,,,,,
JUSTDIAL,JUSTDIAL.NS,,,,,,,,,
HUDCO,HUDCO.NS,,,,,,,,,
WOCKPHARMA,WOCKPHARMA.NS,,,,,,,,,
SPARC,SPARC.NS,,,,,,,,,
VAIBHAVGBL,VAIBHAVGBL.NS,,,,,,,,,
CSBBANK,CSBBANK.NS,,,,,,,,,
STLTECH,STLTECH.NS,,,,,,,,,
NETWORK18,NETWORK18.NS,,,,,,,,,
POLYMED,POLYMED.NS,,,,,,,,,
IDBI,IDBI.NS,,,,,,,,,
CEATLTD,CEATLTD.NS,,,,,,,,,
CANFINHOME,CANFINHOME.NS,,,,,,,,,
TEJASNET,TEJASNET.NS,,,,,,,,,
TTKPRESTIG,TTKPRESTIG.NS,,,,,,,,,
WELSPUNIND,WELSPUNIND.NS,,,,,,,,,
GSFC,GSFC.NS,,,,,,,,,
THYROCARE,THYROCARE.NS,,,,,,,,,
IBREALEST,IBREALEST.NS,,,,,,,,,
KIMS,KIMS.NS,,,,,,,,,
BDL,BDL.NS,,,,,,,,,
NAZARA,NAZARA.NS,,,,,,,,,
RAINBOW,RAINBOW.NS,,,,,,,,,
SHARDACROP,SHARDACROP.NS,,,,,,,,,
HINDCOPPER,HINDCOPPER.NS,,,,,,,,,
EASEMYTRIP,EASEMYTRIP.NS,,,,,,,,,
IOB,IOB.NS,,,,,,,,,
INFIBEAM,INFIBEAM.NS,,,,,,,,,
RVNL,RVNL.NS,,,,,,,,,
CENTRALBK,CENTRALBK.NS,,,,,,,,,
IBULHSGFIN,IBULHSGFIN.NS,,,,,,,,,
RBLBANK,RBLBANK.NS,,,,,,,,,
ENGINERSIN,ENGINERSIN.NS,,,,,,,,,
FACT,FACT.NS,,,,,,,,,
TV18BRDCST,TV18BRDCST.NS,,,,,,,,,
CHAMBLFERT,CHAMBLFERT.NS,,,,,,,,,
SUZLON,SUZLON.NS,,,,,,,,,
MAHABANK,MAHABANK.NS,,,,,,,,,
KALYANKJIL,KALYANKJIL.NS,,,,,,,,,
WESTLIFE,WESTLIFE.NS,,,,,,,,,
TRIVENI,TRIVENI.NS,,,,,,,,,
COCHINSHIP,COCHINSHIP.NS,,,,,,,,,
SUNTECK,SUNTECK.NS,,,,,,,,,
SAPPHIRE,SAPPHIRE.NS,,,,,,,,,
GODFRYPHLP,GODFRYPHLP.NS,,,,,,,,,
RITES,RITES.NS,,,,,,,,,
AEGISCHEM,AEGISCHEM.NS,,,,,,,,,
MAZDOCK,MAZDOCK.NS,,,,,,,,,
RCF,RCF.NS,,,,,,,,,
SWANENERGY,SWANENERGY.NS,,,,,,,,,
TCIEXP,TCIEXP.NS,,,,,,,,,
GREENPANEL,GREENPANEL.NS,,,,,,,,,
RENUKA,RENUKA.NS,,,,,,,,,
GAEL,GAEL.NS,,,,,,,,,
BEML,BEML.NS,,,,,,,,,
RAYMOND,RAYMOND.NS,,,,,,,,,
